id,ClusterID,Title,Authors,Venue,Year,Citations,Source,predictClusterId
21804,1805540,Towards effective and efficient mining of arbitrary shaped clusters,"Hao Huang,Yunjun Gao,Kevin Chiew,Lei Chen,Qinming He",Data Engineering (ICDE); 2014 IEEE 30th International Conference on,2014,15.0,GoogleScholar,1318177.0
21812,1805542,Efficient cohesive subgraphs detection in parallel," Yingxia Shao,  Lei Chen,  Bin Cui",Proceedings of the 2014 ACM SIGMOD International Conference on Management of Data,2014,12.0,GoogleScholar,1318178.0
21817,1805543,On data dependencies in dataspaces,"Shaoxu Song,Lei Chen,Philip S. Yu",Data Engineering (ICDE); 2011 IEEE 27th International Conference on,2011,12.0,GoogleScholar,1318179.0
21825,1805545,Comparable dependencies over heterogeneous data," Shaoxu Song,  Lei Chen,  Philip S Yu", The VLDB JournalThe International Journal on Very Large Data Bases,2013,11.0,GoogleScholar,1318180.0
21830,1805546,Online Video Recommendation in Sharing Community,"Xiangmin Zhou,Lei Chen,Yanchun Zhang,Longbing Cao,Guangyan Huang,Chen Wang",Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,9.0,GoogleScholar,1318181.0
21835,1805547,Keyword Search Over Probabilistic RDF Graphs," Xiang Lian,  Lei Chen,  Zi Huang", IEEE Transactions on Knowledge and Data Engineering,2015,9.0,SemanticScholar,1318182.0
21844,1805549,On uncertain graphs modeling and queries,"Arijit Khan,Lei Chen", Proceedings of the VLDB Endowment,2015,8.0,GoogleScholar,1318183.0
21849,1805550,Efficient distributed subgraph similarity matching," Ye Yuan,  Guoren Wang,  Jeffery Yu Xu,  Lei Chen", The VLDB Journal,2015,8.0,GoogleScholar,1318184.0
21853,1805551, Data-driven crowdsourcing: Management; mining; and applications," Lei Chen,  Dongwon Lee,  Tova Milo",Data Engineering (ICDE); 2015 IEEE 31st International Conference on,2015,8.0,GoogleScholar,1318185.0
21858,1805553, Efficient determination of distance thresholds for differential dependencies," Shaoxu Song,  Lei Chen,  Hong Cheng", IEEE Transactions on Knowledge and Data Engineering,2012,8.0,GoogleScholar,1318186.0
21868,1805555, The world in a nutshell: Concise range queries," Ke Yi,  Xiang Lian,  Feifei Li,  Lei Chen", IEEE transactions on knowledge and data engineering,2011,10.0,GoogleScholar,1318187.0
21875,1805557,Enriching data imputation with extensive similarity neighbors,"Shaoxu Song,Aoqian Zhang,Lei Chen,Jianmin Wang", Proceedings of the VLDB Endowment,2015,7.0,GoogleScholar,1318188.0
21881,1805558,Trip Planner Over Probabilistic Time-Dependent Road Networks," Xiang Lian,  Lei Chen", IEEE Transactions on Knowledge and Data Engineering,2014,7.0,GoogleScholar,1318189.0
21885,1805559,Bitlist: new full-text index for low space cost and efficient keyword search,"Weixiong Rao,Lei Chen,Pan Hui,Sasu Tarkoma",PVLDB,2013,7.0,SemanticScholar,1318190.0
21900,1805563, Efficient subsequence matching over large video databases," Xiangmin Zhou,  Xiaofang Zhou,  Lei Chen,  Athman Bouguettaya", The VLDB JournalThe International Journal on Very Large Data Bases,2012,6.0,GoogleScholar,1318191.0
21908,1805565,General Cost Models for Evaluating Dimensionality Reduction in High-Dimensional Spaces,"Xiang Lian,Lei Chen", IEEE transactions on knowledge and data engineering,2009,6.0,GoogleScholar,1318192.0
21912,1805567, Mutual benefit aware task assignment in a bipartite labor market,"Liu Zheng,Lei Chen",Data Engineering (ICDE); 2016 IEEE 32nd International Conference on,2016,5.0,GoogleScholar,1318193.0
21916,1805568,Max Regional Aggregate over Sensor Networks,"Yongzhen Zhuang,Lei Chen",Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,5.0,GoogleScholar,1318194.0
21920,1805569, YASK: A why-not question answering engine for spatial keyword query services," Lei Chen,  Jianliang Xu,  Christian S Jensen,  Yafei Li", Proceedings of the VLDB Endowment,2016,4.0,GoogleScholar,1318195.0
21925,1805570, Answering frequent probabilistic inference queries in databases," Shaoxu Song,  Lei Chen,  Jeffrey Xu Yu", IEEE transactions on knowledge and data engineering,2011,4.0,GoogleScholar,1318196.0
21930,1805571, Fast parallel path concatenation for graph extraction," Yingxia Shao,  Kai Lei,  Lei Chen,  Zi Huang,  Bin Cui,  Zhongyi Liu", IEEE Transactions on Knowledge and Data Engineering,2017,3.0,GoogleScholar,1318197.0
21939,1805574, On concise set of relative candidate keys," Shaoxu Song,  Lei Chen,  Hong Cheng", Proceedings of the VLDB Endowment,2014,3.0,GoogleScholar,1318198.0
21949,1805576, Maximizing acceptance in rejection-aware spatial crowdsourcing," Libin Zheng,  Lei Chen", IEEE Transactions on Knowledge and Data Engineering,2017,2.0,GoogleScholar,1318199.0
21952,1805577, Knowledge Base Semantic Integration Using Crowdsourcing," Rui Meng,  Lei Chen,  Yongxin Tong,  Chen Zhang", IEEE transactions on knowledge and data engineering,2017,2.0,GoogleScholar,1318200.0
21956,1805578, Prediction-based task assignment in spatial crowdsourcing," Peng Cheng,  Xiang Lian,  Lei Chen,  Cyrus Shahabi",Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,2.0,GoogleScholar,1318201.0
21960,1805579, Quality-Aware Subgraph Matching Over Inconsistent Probabilistic Graph Databases,"Xiang Lian,Lei Chen,Guoren Wang", IEEE Transactions on Knowledge and Data Engineering,2016,2.0,GoogleScholar,1318202.0
21965,1805581,ASVTDECTOR: A practical near duplicate video retrieval system," Xiangmin Zhou,  Lei Chen",Data Engineering (ICDE); 2013 IEEE 29th International Conference on,2013,2.0,GoogleScholar,1318203.0
21969,1805582, Subspace Similarity Search under {\rm L} _p-Norm," Xiang Lian,  Lei Chen", IEEE Transactions on Knowledge and Data Engineering,2012,2.0,GoogleScholar,1318204.0
21971,1805583,A Concise Representation of Range Queries,"Ke Yi,Xiang Lian,Feifei Li,Lei Chen",Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,2.0,GoogleScholar,1318205.0
21975,1805584, Keyword Search over Distributed Graphs with Compressed Signature," Ye Yuan,  Xiang Lian,  Lei Chen,  Jeffery Xu Yu,  Guoren Wang,  Yongjiao Sun", IEEE Transactions on Knowledge and Data Engineering,2017,1.0,GoogleScholar,1318206.0
21989,1805587, Complex Event-Participant Planning and Its Incremental Variant,"Yurong Cheng,Ye Yuan,Lei Chen,Christophe G. Giraud-Carrier,Guoren Wang",Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,1.0,GoogleScholar,1318207.0
21993,1805588,Bonding vertex sets over distributed graph: a betweenness aware approach,"Xiaofei Zhang,Hong Cheng,Lei Chen", Proceedings of the VLDB Endowment,2015,1.0,GoogleScholar,1318208.0
21998,1805589,C-DMr: Crowd-powered Decision Maker for real world Knapsack Problems,"Leihao Xia,Caleb Chen Cao,Lei Chen,Zhao Chen",Data Engineering (ICDE); 2014 IEEE 30th International Conference on,2014,1.0,GoogleScholar,1318209.0
22002,1805590, SLADE: A Smart Large-Scale Task Decomposer in Crowdsourcing," Yongxin Tong,  Lei Chen,  Zimu Zhou,  Hosagrahar Visvesvaraya Jagadish,  Lidan Shou,  Weifeng Lv", IEEE Transactions on Knowledge and Data Engineering,2018,0.0,GoogleScholar,1318210.0
22006,1805591, Domain-aware multi-truth discovery from conflicting sources,"Xueling Lin,Lei Chen",PVLDB,2018,0.0,GoogleScholar,1318211.0
22011,1805592, Time-Aware Boolean Spatial Keyword Queries,"Gang Chen,Jingwen Zhao,Yunjun Gao,Lei Chen,Rui Chen", IEEE Transactions on Knowledge and Data Engineering,2017,0.0,GoogleScholar,1318212.0
22015,1805593, Enhancing online video recommendation using social user interactions," Xiangmin Zhou,  Lei Chen,  Yanchun Zhang,  Dong Qin,  Longbing Cao,  Guangyan Huang", The VLDB Journal,2017,0.0,GoogleScholar,1318213.0
22019,1805594, Graph repairing under neighborhood constraints," Shaoxu Song,  Boge Liu,  Hong Cheng,  Jeffrey Xu Yu,  Lei Chen", The VLDB Journal,2017,0.0,GoogleScholar,1318214.0
22023,1805595, Spatial crowdsourcing: challenges; techniques; and applications," Yongxin Tong,  Lei Chen,  Cyrus Shahabi", Proceedings of the VLDB Endowment,2017,0.0,GoogleScholar,1318215.0
22030,1805597,Utility-Aware Ridesharing on Road Networks,"Peng Cheng,Hao Xin,Lei Chen",SIGMOD Conference,2017,0.0,GoogleScholar,1318216.0
22035,1805598, CrowdFusion: A Crowdsourced Approach on Data Fusion Refinement,"Yunfan Chen,Lei Chen,Chen Jason Zhang",Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,0.0,GoogleScholar,1318217.0
22040,1805600, Worker Recommendation for Crowdsourced Q&A Services: A Triple-Factor Aware Approach," Zheng Liu,  Lei Chen", Proceedings of the VLDB Endowment,2017,0.0,GoogleScholar,1318218.0
22042,1805601,A Survey on Accessing Dataspaces,"Yihan Wang,Shaoxu Song,Lei Chen",SIGMOD Record,2016,0.0,GoogleScholar,1318219.0
22047,1805602,Learning the Shared Subspace for Multi-task Clustering and Transductive Transfer Classification,"Quanquan Gu,Jie Zhou",Data Mining; 2009. ICDM'09. Ninth IEEE International Conference on,2009,88.0,GoogleScholar,1318220.0
22052,1805603, Towards active learning on graphs: An error bound minimization approach," Quanquan Gu,  Jiawei Han",Data Mining; 2012. ICDM'12. Ninth IEEE International Conference on,2012,22.0,GoogleScholar,1318221.0
22057,1805604, Online spectral learning on a graph with bandit feedback," Quanquan Gu,  Jiawei Han",Data Mining (ICDM); 2014 IEEE International Conference on,2014,3.0,GoogleScholar,1318222.0
22064,1805606, Adaptive query processing in the looking glass," Shivnath Babu,  Pedro Bizarro",Proceedings of the Second Biennial Conference on Innovative Data Systems Research (CIDR); Jan. 2005,2005,129.0,GoogleScholar,1318223.0
22068,1805607,Content-based routing: different plans for different data," Pedro Bizarro,  Shivnath Babu,  David DeWitt,  Jennifer Widom",Proceedings of the 31st international conference on Very large data bases,2005,80.0,GoogleScholar,1318224.0
22078,1805610,Filtering algorithms and implementation for very fast publish/subscribe systems," Franoise Fabret,  H Arno Jacobsen,  Franois Llirbat,  Joo Pereira,  Kenneth A Ross,  Dennis Shasha", ACM Sigmod Record,2001,681.0,GoogleScholar,1318225.0
22082,1805611,Unfounded sets and well-founded semantics for general logic programs," Allen Van Gelder,  Kenneth Ross,  John S Schlipf",PODS,1988,588.0,GoogleScholar,1318226.0
22087,1805612, Making B+-trees cache conscious in main memory,"Jun Rao,Kenneth A. Ross",SIGMOD Conference,2000,469.0,GoogleScholar,1318227.0
22091,1805613,Cache Conscious Indexing for Decision-Support in Main Memory," Jun Rao,  Kenneth A Ross", VLDB,1999,338.0,GoogleScholar,1318228.0
22095,1805614,Fast Computation of Sparse Datacubes,"Kenneth A. Ross, Divesh Srivastava",In VLDB,1997,324.0,GoogleScholar,1318229.0
22100,1805615, Materialized view maintenance and integrity constraint checking: Trading space for time," Kenneth A Ross,  Divesh Srivastava,  S Sudarshan", ACM SIGMOD Record,1996,290.0,GoogleScholar,1318230.0
22108,1805617,Adapting materialized views after redefinitions," Ashish Gupta,  Inderpal S Mumick,  Kenneth A Ross", ACM SIGMOD Record,1995,153.0,GoogleScholar,1318231.0
22112,1805618,Supporting multiple view maintenance policies,"Latha S. Colby,Akira Kawaguchi,Daniel F. Lieuwen,Inderpal Singh Mumick,Kenneth A. Ross",SIGMOD Conference,1997,150.0,GoogleScholar,1318232.0
22118,1805619,SSD bufferpool extensions for database systems,"Mustafa Canim,George A. Mihaila,Bishwaranjan Bhattacharjee,Kenneth A. Ross,Christian A. Lang",PVLDB,2010,130.0,GoogleScholar,1318233.0
22124,1805620,Querying Multiple Features of Groups in Relational Databases,"Damianos Chatziantoniou, Kenneth A. Ross", VLDB,1996,128.0,GoogleScholar,1318234.0
22129,1805621,Modular stratification and magic sets for Datalog programs with negation,Kenneth A. Ross, Proceedings of the ninth ACM SIGACT-SIGMOD-SIGART symposium on Principles of database systems,1990,126.0,GoogleScholar,1318235.0
22135,1805622,Glue-Nail: a deductive database system,"Geoffrey Phipps, Marcia A. Derr, Kenneth A. Ross",SIGMOD '91,1991,22.0,GoogleScholar,1318236.0
22139,1805623, Adaptive aggregation on chip multiprocessors," John Cieslewicz,  Kenneth A Ross",Proceedings of the 33rd international conference on Very large data bases,2007,107.0,GoogleScholar,1318237.0
22146,1805625,Monotonic Aggregation in Deductive Databases,"Kenneth A. Ross,Yehoshua Sagiv",PODS,1992,67.0,GoogleScholar,1318238.0
22155,1805628,Fast joins using join indices," Zhe Li,  Kenneth A Ross",The VLDB Journal Â¾ The International Journal on Very Large Data Bases,1999,74.0,GoogleScholar,1318239.0
22159,1805629,Publish/Subscribe on the Web at Extreme Speed," Joo Pereira,  Franoise Fabret,  Franois Llirbat,  Radu Preotiuc-Pietro,  Kenneth A Ross,  Dennis Shasha", VLDB,2000,71.0,GoogleScholar,1318240.0
22163,1805630,Efficient Hash Probes on Modern Processors,Kenneth A. Ross,Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,68.0,GoogleScholar,1318241.0
22168,1805631,An object placement advisor for DB2 using solid state storage," Mustafa Canim,  George A Mihaila,  Bishwaranjan Bhattacharjee,  Kenneth A Ross,  Christian A Lang",PVLDB,2009,67.0,GoogleScholar,1318242.0
22174,1805632,Complex Aggregation at Multiple Granularities,"Kenneth Ross, Divesh Srivastava, Damianos Chatziantoniou",In Proceedings of the International Conference on Extending Database Technology,1998,60.0,GoogleScholar,1318243.0
22178,1805633,Conjunctive selection conditions in main memory,Kenneth A. Ross,PODS,2002,29.0,GoogleScholar,1318244.0
22184,1805634,Groupwise Processing of Relational Queries,"Damianos Chatziantoniou, Kenneth A. Ross", VLDB,1997,58.0,GoogleScholar,1318245.0
22189,1805635,Relations with relation names as arguments: algebra and calculus,Kenneth A. Ross,PODS,1992,55.0,GoogleScholar,1318246.0
22195,1805636,Rethinking SIMD Vectorization for In-Memory Databases,"Orestis Polychroniou,Arun Raghavan,Kenneth A. Ross",Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,50.0,GoogleScholar,1318247.0
22200,1805637,Reusing invariants: a new strategy for correlated queries,"Jun Rao, Kenneth A. Ross",SIGMOD Conference,1998,47.0,GoogleScholar,1318248.0
22206,1805638,A comprehensive study of main-memory partitioning and its application to large-scale comparison- and radix-sort," Orestis Polychroniou,  Kenneth A Ross",Proceedings of the 2014 ACM SIGMOD international conference on Management of data,2014,43.0,GoogleScholar,1318249.0
22210,1805639,Modular acyclicity and tail recursion in logic programs,Kenneth A. Ross,PODS,1991,43.0,GoogleScholar,1318250.0
22215,1805640,Track join: distributed joins with minimal network traffic,"Orestis Polychroniou,Rajkumar Sen,Kenneth A. Ross",SIGMOD Conference,2014,42.0,GoogleScholar,1318251.0
22226,1805642,Automatic contention detection and amelioration for data-intensive operations," John Cieslewicz,  Kenneth A Ross,  Kyoho Satsumi,  Yang Ye",Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,31.0,GoogleScholar,1318252.0
22232,1805643,Efficient index compression in DB2 LUW," Bishwaranjan Bhattacharjee,  Lipyeow Lim,  Timothy Malkemus,  George Mihaila,  Kenneth Ross,  Sherman Lau", Proceedings of the VLDB Endowment,2009,27.0,GoogleScholar,1318253.0
22237,1805644, Buffered Bloom Filters on Solid State Storage.," Mustafa Canim,  George A Mihaila,  Bishwaranjan Bhattacharjee,  Christian A Lang,  Kenneth A Ross", ADMS@ VLDB,2010,23.0,GoogleScholar,1318254.0
22241,1805645, Making updates disk-I/O friendly using SSDs," Mohammad Sadoghi,  Kenneth A Ross,  Mustafa Canim,  Bishwaranjan Bhattacharjee", Proceedings of the VLDB Endowment,2013,20.0,GoogleScholar,1318255.0
22246,1805646, A faceted query engine applied to archaeology," Kenneth A Ross,  Angel Janevski,  Julia Stoyanovich",Proceedings of the 31st international conference on Very large data bases,2005,17.0,GoogleScholar,1318256.0
22251,1805647, Symmetric relations and cardinality-bounded multisets in database systems," Kenneth A Ross,  Julia Stoyanovich",Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,15.0,GoogleScholar,1318257.0
22256,1805648, GPU-accelerated string matching for database applications," Evangelia A Sitaridi,  Kenneth A Ross", The VLDB Journal,2016,12.0,GoogleScholar,1318258.0
22260,1805649, Reducing database locking contention through multi-version concurrency," Mohammad Sadoghi,  Mustafa Canim,  Bishwaranjan Bhattacharjee,  Fabian Nagel,  Kenneth A Ross", Proceedings of the VLDB Endowment,2014,12.0,GoogleScholar,1318259.0
22266,1805650,SkylineSearch: semantic ranking and result visualization for pubmed," Julia Stoyanovich,  William Mee,  Kenneth A Ross",Data Engineering (ICDE); 2010 IEEE 26th International Conference on,2010,12.0,GoogleScholar,1318260.0
22272,1805651,QueryScope: visualizing queries for repeatable database tuning," Ling Hu,  Kenneth A Ross,  Yuan-Chi Chang,  Christian A Lang,  Donghui Zhang", Proceedings of the VLDB Endowment,2008,10.0,GoogleScholar,1318261.0
